"cod6","ano","agente","casos","populacao","fonte_populacao","populacao_unica","incid_100k","incid_100k_pop2024","incid_eb_100k","incid_pad_100k"
"330240",2022,"vsr",5,246391,"Censo 2022, população residente (data de referência 01/08/2022)",264138,2.02929490119363,1.89294989740212,2.57080882276819,1.65937483605833
"330240",2023,"vsr",5,254859,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",264138,1.96186911194033,1.89294989740212,2.16629348559717,1.79600912160559
"330240",2024,"vsr",19,264138,"Estimativa da população residente, 1º de julho de 2024",264138,7.19320961012804,7.19320961012804,7.73931579011201,5.91201175705836
"330240",2025,"vsr",156,264439,"Estimativa da população residente, 1º de julho de 2025",264138,58.992811196533,59.060036798946,57.2424038492596,48.4384708349574
"330245",2022,"influenza",0,5415,"Censo 2022, população residente (data de referência 01/08/2022)",5601,0,0,1.76196214745874,0
"330245",2023,"influenza",0,5504,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",5601,0,0,3.46336837928542,0
"330245",2024,"influenza",1,5601,"Estimativa da população residente, 1º de julho de 2024",5601,17.8539546509552,17.8539546509552,11.2608236145823,19.3624309719571
"330245",2025,"influenza",1,5602,"Estimativa da população residente, 1º de julho de 2025",5601,17.8507675830061,17.8539546509552,16.6307298259923,19.3589746294059
"330245",2022,"sarscov2",13,5415,"Censo 2022, população residente (data de referência 01/08/2022)",5601,240.073868882733,232.101410462417,193.872472536449,246.280761792348
"330245",2023,"sarscov2",1,5504,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",5601,18.1686046511628,17.8539546509552,21.2878306668258,15.5026366621606
"330245",2024,"sarscov2",0,5601,"Estimativa da população residente, 1º de julho de 2024",5601,0,0,9.57942199799832,0
"330245",2025,"sarscov2",0,5602,"Estimativa da população residente, 1º de julho de 2025",5601,0,0,5.69702263770955,0
"330245",2022,"vsr",0,5415,"Censo 2022, população residente (data de referência 01/08/2022)",5601,0,0,6.11260609317857,0
"330245",2023,"vsr",0,5504,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",5601,0,0,4.08622244772637,0
"330245",2024,"vsr",0,5601,"Estimativa da população residente, 1º de julho de 2024",5601,0,0,10.2082384602446,0
"330245",2025,"vsr",0,5602,"Estimativa da população residente, 1º de julho de 2025",5601,0,0,15.5324334867112,0
"330250",2022,"influenza",4,228127,"Censo 2022, população residente (data de referência 01/08/2022)",244092,1.75340928517887,1.63872638185602,1.79316074370275,1.61134922240737
"330250",2023,"influenza",4,235745,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",244092,1.69674860548474,1.63872638185602,1.98507406542876,1.60567076338182
"330250",2024,"influenza",21,244092,"Estimativa da população residente, 1º de julho de 2024",244092,8.60331350474411,8.60331350474411,8.75930774074763,8.26977176135963
"330250",2025,"influenza",19,244142,"Estimativa da população residente, 1º de julho de 2025",244092,7.78235616977005,7.7839503138161,8.12580422785397,7.73923381110263
"330250",2022,"sarscov2",90,228127,"Censo 2022, população residente (data de referência 01/08/2022)",244092,39.4517089165246,36.8713435917605,40.2248248066194,44.7115003970181
"330250",2023,"sarscov2",17,235745,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",244092,7.21118157331014,6.96458712288809,7.59887283932227,8.25504208969277
"330250",2024,"sarscov2",11,244092,"Estimativa da população residente, 1º de julho de 2024",244092,4.50649755010406,4.50649755010406,5.00200112087602,4.33896915959859
"330250",2025,"sarscov2",7,244142,"Estimativa da população residente, 1º de julho de 2025",244092,2.86718385202055,2.86777116824804,3.46434653089016,2.7475017993655
"330250",2022,"vsr",17,228127,"Censo 2022, população residente (data de referência 01/08/2022)",244092,7.4519894620102,6.96458712288809,7.43311893036692,6.37390519400533
"330250",2023,"vsr",5,235745,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",244092,2.12093575685592,2.04840797732003,2.33115017965989,1.81391557460353
"330250",2024,"vsr",12,244092,"Estimativa da população residente, 1º de julho de 2024",244092,4.91617914556806,4.91617914556806,5.7889292716485,4.2051289802941
"330250",2025,"vsr",61,244142,"Estimativa da população residente, 1º de julho de 2025",244092,24.9854592818933,24.9905773233043,24.8392924685218,21.4228315854728
"330260",2022,"influenza",0,41220,"Censo 2022, população residente (data de referência 01/08/2022)",43624,0,0,0.642792706003742,0
"330260",2023,"influenza",0,42367,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",43624,0,0,1.77129028106355,0
"330260",2024,"influenza",1,43624,"Estimativa da população residente, 1º de julho de 2024",43624,2.29231615624427,2.29231615624427,5.44391268280484,2.35557708765415
"330260",2025,"influenza",5,43660,"Estimativa da população residente, 1º de julho de 2025",43624,11.4521300961979,11.4615807812213,12.3427861088144,11.6417804002176
"330260",2022,"sarscov2",24,41220,"Censo 2022, população residente (data de referência 01/08/2022)",43624,58.2241630276565,55.0155877498625,61.0971351295061,59.2491331026441
"330260",2023,"sarscov2",5,42367,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",43624,11.8016380673638,11.4615807812213,13.237244494298,11.9894234360986
"330260",2024,"sarscov2",4,43624,"Estimativa da população residente, 1º de julho de 2024",43624,9.16926462497708,9.16926462497708,10.1925628990549,9.75274386600562
"330260",2025,"sarscov2",2,43660,"Estimativa da população residente, 1º de julho de 2025",43624,4.58085203847916,4.58463231248854,5.51937221155458,4.52950451030932
"330260",2022,"vsr",2,41220,"Censo 2022, população residente (data de referência 01/08/2022)",43624,4.85201358563804,4.58463231248854,5.84139130509178,4.7294221371687
"330260",2023,"vsr",1,42367,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",43624,2.36032761347275,2.29231615624427,3.21009438290269,2.3006913457891
"330260",2024,"vsr",1,43624,"Estimativa da população residente, 1º de julho de 2024",43624,2.29231615624427,2.29231615624427,6.55574946051751,2.35557708765415
"330260",2025,"vsr",4,43660,"Estimativa da população residente, 1º de julho de 2025",43624,9.16170407695831,9.16926462497708,12.1699922389096,8.93022356821318
"330270",2022,"influenza",1,197277,"Censo 2022, população residente (data de referência 01/08/2022)",211986,0.506901463424525,0.471729265140151,0.641322544429452,0.465614597842457
"330270",2023,"influenza",2,204295,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",211986,0.978976480090066,0.943458530280301,1.40554082119625,1.01718666227149
"330270",2024,"influenza",14,211986,"Estimativa da população residente, 1º de julho de 2024",211986,6.60420971196211,6.60420971196211,7.02862241380305,6.69438644120388
"330270",2025,"influenza",36,212470,"Estimativa da população residente, 1º de julho de 2025",211986,16.9435685037888,16.9822535450454,16.8979887489198,17.3981532798654
"330270",2022,"sarscov2",273,197277,"Censo 2022, população residente (data de referência 01/08/2022)",211986,138.384099514895,128.782089383261,137.903545110096,143.622038457291
"330270",2023,"sarscov2",95,204295,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",211986,46.5013828042781,44.8142801883143,45.9313221414796,48.0460824764063
"330270",2024,"sarscov2",64,211986,"Estimativa da população residente, 1º de julho de 2024",211986,30.1906729689696,30.1906729689696,29.0906635224817,31.8004740615728
"330270",2025,"sarscov2",18,212470,"Estimativa da população residente, 1º de julho de 2025",211986,8.47178425189438,8.49112677252271,8.05575947733053,8.34508739260528
"330270",2022,"vsr",26,197277,"Censo 2022, população residente (data de referência 01/08/2022)",211986,13.1794380490376,12.2649608936439,12.4388701976682,13.373041089695
"330270",2023,"vsr",12,204295,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",211986,5.87385888054039,5.66075118168181,5.85074703500298,6.09058242622068
"330270",2024,"vsr",41,211986,"Estimativa da população residente, 1º de julho de 2024",211986,19.3408998707462,19.3408998707462,18.2695123747485,19.4985817233079
"330270",2025,"vsr",99,212470,"Estimativa da população residente, 1º de julho de 2025",211986,46.5948133854191,46.7011972488749,45.1656224589865,47.5605106026614
"330280",2022,"influenza",0,17502,"Censo 2022, população residente (data de referência 01/08/2022)",18049,0,0,1.10971593133113,0
"330280",2023,"influenza",1,17763,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",18049,5.62967967122671,5.54047315640756,4.59503373945067,5.77846117055719
"330280",2024,"influenza",1,18049,"Estimativa da população residente, 1º de julho de 2024",18049,5.54047315640756,5.54047315640756,8.34251379350785,6.02109292474495
"330280",2025,"influenza",4,18048,"Estimativa da população residente, 1º de julho de 2025",18049,22.1631205673759,22.1618926256302,19.8704352995525,23.9032458113411
"330280",2022,"sarscov2",11,17502,"Censo 2022, população residente (data de referência 01/08/2022)",18049,62.8499600045709,60.9452047204831,68.449967558105,53.5221064045323
"330280",2023,"sarscov2",3,17763,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",18049,16.8890390136801,16.6214194692227,18.6582743965516,13.9477120481401
"330280",2024,"sarscov2",0,18049,"Estimativa da população residente, 1º de julho de 2024",18049,0,0,5.93839936832066,0
"330280",2025,"sarscov2",0,18048,"Estimativa da população residente, 1º de julho de 2025",18049,0,0,4.67020141032228,0
"330280",2022,"vsr",0,17502,"Censo 2022, população residente (data de referência 01/08/2022)",18049,0,0,4.50041873176724,0
"330280",2023,"vsr",0,17763,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",18049,0,0,2.57670749665113,0
"330280",2024,"vsr",0,18049,"Estimativa da população residente, 1º de julho de 2024",18049,0,0,7.82485294404264,0
"330280",2025,"vsr",3,18048,"Estimativa da população residente, 1º de julho de 2025",18049,16.6223404255319,16.6214194692227,18.9483085330453,18.0642796207981
"330285",2022,"influenza",0,167127,"Censo 2022, população residente (data de referência 01/08/2022)",178803,0,0,0.198785452197443,0
"330285",2023,"influenza",2,172698,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",178803,1.158091002791,1.11854946505372,1.62135525039358,1.10314612239218
"330285",2024,"influenza",10,178803,"Estimativa da população residente, 1º de julho de 2024",178803,5.59274732526859,5.59274732526859,6.2298689292915,5.57258142138834
"330285",2025,"influenza",13,178830,"Estimativa da população residente, 1º de julho de 2025",178803,7.2694738019348,7.27057152284917,7.76015686862553,7.40544964581349
"330285",2022,"sarscov2",75,167127,"Censo 2022, população residente (data de referência 01/08/2022)",178803,44.8760523434275,41.9456049395144,45.8381068674543,48.3160118951981
"330285",2023,"sarscov2",16,172698,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",178803,9.264728022328,8.94839572042975,9.7271297501063,10.4664766162605
"330285",2024,"sarscov2",15,178803,"Estimativa da população residente, 1º de julho de 2024",178803,8.38912098790289,8.38912098790289,8.75683027791819,8.91665577699819
"330285",2025,"sarscov2",9,178830,"Estimativa da população residente, 1º de julho de 2025",178803,5.03271263210871,5.03347259274173,5.31899572142701,4.95285690361795
"330285",2022,"vsr",5,167127,"Censo 2022, população residente (data de referência 01/08/2022)",178803,2.99173682289516,2.7963736626343,3.61337534181278,2.97259024289526
"330285",2023,"vsr",4,172698,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",178803,2.316182005582,2.23709893010744,2.58084222288137,2.26286435527033
"330285",2024,"vsr",9,178803,"Estimativa da população residente, 1º de julho de 2024",178803,5.03347259274173,5.03347259274173,6.15307870355739,5.02604603915584
"330285",2025,"vsr",32,178830,"Estimativa da população residente, 1º de julho de 2025",178803,17.8940893586087,17.8967914408595,18.1850973724178,17.969723608181
"330290",2022,"influenza",0,26582,"Censo 2022, população residente (data de referência 01/08/2022)",28123,0,0,0.868262507245456,0
"330290",2023,"influenza",1,27317,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",28123,3.66072409122524,3.55580841304271,3.86821709119652,3.87195511619212
"330290",2024,"influenza",0,28123,"Estimativa da população residente, 1º de julho de 2024",28123,0,0,5.17520236700767,0
"330290",2025,"influenza",6,28142,"Estimativa da população residente, 1º de julho de 2025",28123,21.3204463080094,21.3348504782562,19.8556903030208,25.5260086654822
"330290",2022,"sarscov2",8,26582,"Censo 2022, população residente (data de referência 01/08/2022)",28123,30.0955533819878,28.4464673043416,37.0608761535987,23.2024339685265
"330290",2023,"sarscov2",3,27317,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",28123,10.9821722736757,10.6674252391281,13.2134362226096,9.07927337084464
"330290",2024,"sarscov2",1,28123,"Estimativa da população residente, 1º de julho de 2024",28123,3.55580841304271,3.55580841304271,6.87657112806076,4.89086365566535
"330290",2025,"sarscov2",0,28142,"Estimativa da população residente, 1º de julho de 2025",28123,0,0,4.07458844125452,0
"330290",2022,"vsr",0,26582,"Censo 2022, população residente (data de referência 01/08/2022)",28123,0,0,3.75619350651854,0
"330290",2023,"vsr",0,27317,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",28123,0,0,2.00070057473296,0
"330290",2024,"vsr",1,28123,"Estimativa da população residente, 1º de julho de 2024",28123,3.55580841304271,3.55580841304271,8.15885659883343,4.89086365566535
"330290",2025,"vsr",0,28142,"Estimativa da população residente, 1º de julho de 2025",28123,0,0,7.0606671177693,0
"330300",2022,"influenza",0,26881,"Censo 2022, população residente (data de referência 01/08/2022)",28411,0,0,0.862085794898151,0
"330300",2023,"influenza",0,27611,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",28411,0,0,2.20191657911984,0
"330300",2024,"influenza",3,28411,"Estimativa da população residente, 1º de julho de 2024",28411,10.5592904156841,10.5592904156841,10.2871180824103,9.8344095192444
"330300",2025,"influenza",1,28416,"Estimativa da população residente, 1º de julho de 2025",28411,3.51914414414414,3.51976347189469,6.92175037041301,3.37587917396094
"330300",2022,"sarscov2",26,26881,"Censo 2022, população residente (data de referência 01/08/2022)",28411,96.72259216547,91.5138502692619,97.3808562882749,90.2411848897818
"330300",2023,"sarscov2",0,27611,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",28411,0,0,4.01413966569206,0
"330300",2024,"sarscov2",0,28411,"Estimativa da população residente, 1º de julho de 2024",28411,0,0,4.5111113297262,0
"330300",2025,"sarscov2",0,28416,"Estimativa da população residente, 1º de julho de 2025",28411,0,0,4.06053124674349,0
"330300",2022,"vsr",0,26881,"Censo 2022, população residente (data de referência 01/08/2022)",28411,0,0,3.73584998042077,0
"330300",2023,"vsr",0,27611,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",28411,0,0,1.98703180293295,0
"330300",2024,"vsr",1,28411,"Estimativa da população residente, 1º de julho de 2024",28411,3.51976347189469,3.51976347189469,8.12195598393881,2.84234737654007
"330300",2025,"vsr",1,28416,"Estimativa da população residente, 1º de julho de 2025",28411,3.51914414414414,3.51976347189469,9.41802909449908,2.82747711479674
"330310",2022,"influenza",0,15074,"Censo 2022, população residente (data de referência 01/08/2022)",15550,0,0,1.19886469516711,0
"330310",2023,"influenza",0,15301,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",15550,0,0,2.76211514747055,0
"330310",2024,"influenza",2,15550,"Estimativa da população residente, 1º de julho de 2024",15550,12.8617363344051,12.8617363344051,10.9965381512902,10.3734630783919
"330310",2025,"influenza",2,15551,"Estimativa da população residente, 1º de julho de 2025",15550,12.8609092662851,12.8617363344051,14.1335873669048,13.1955001182027
"330310",2022,"sarscov2",4,15074,"Censo 2022, população residente (data de referência 01/08/2022)",15550,26.5357569324665,25.7234726688103,38.5452648189579,22.5335582923665
"330310",2023,"sarscov2",0,15301,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",15550,0,0,6.39858796742242,0
"330310",2024,"sarscov2",0,15550,"Estimativa da população residente, 1º de julho de 2024",15550,0,0,6.42895850864448,0
"330310",2025,"sarscov2",0,15551,"Estimativa da população residente, 1º de julho de 2025",15550,0,0,4.84541451063106,0
"330310",2022,"vsr",0,15074,"Censo 2022, população residente (data de referência 01/08/2022)",15550,0,0,4.75219421843943,0
"330310",2023,"vsr",0,15301,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",15550,0,0,2.78319411640761,0
"330310",2024,"vsr",0,15550,"Estimativa da população residente, 1º de julho de 2024",15550,0,0,8.20965285162127,0
"330310",2025,"vsr",4,15551,"Estimativa da população residente, 1º de julho de 2025",15550,25.7218185325702,25.7234726688103,24.0750126368122,23.8739779087705
"330320",2022,"influenza",1,146774,"Censo 2022, população residente (data de referência 01/08/2022)",155544,0.681319579762083,0.642904901506969,0.841347288141406,0.730337966919648
"330320",2023,"influenza",5,150959,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",155544,3.31215760570751,3.21452450753485,3.44291536809031,3.4798251992833
"330320",2024,"influenza",15,155544,"Estimativa da população residente, 1º de julho de 2024",155544,9.64357352260454,9.64357352260454,9.70589976789089,9.76469119464971
"330320",2025,"influenza",18,155500,"Estimativa da população residente, 1º de julho de 2025",155544,11.5755627009646,11.5722882271254,11.8588192525713,11.6240257744776
"330320",2022,"sarscov2",93,146774,"Censo 2022, população residente (data de referência 01/08/2022)",155544,63.3627209178737,59.7901558401481,64.112531594051,61.6014856926577
"330320",2023,"sarscov2",16,150959,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",155544,10.598904338264,10.2864784241115,11.0793236149945,10.5788305208869
"330320",2024,"sarscov2",14,155544,"Estimativa da população residente, 1º de julho de 2024",155544,9.00066862109757,9.00066862109757,9.36580512263269,8.93893936859587
"330320",2025,"sarscov2",4,155500,"Estimativa da população residente, 1º de julho de 2025",155544,2.57234726688103,2.57161960602788,3.49866339134558,2.64994571538783
"330320",2022,"vsr",4,146774,"Censo 2022, população residente (data de referência 01/08/2022)",155544,2.72527831904833,2.57161960602788,3.46227885216414,2.83069824974656
"330320",2023,"vsr",2,150959,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",155544,1.324863042283,1.28580980301394,1.71598856965647,1.36617019655452
"330320",2024,"vsr",15,155544,"Estimativa da população residente, 1º de julho de 2024",155544,9.64357352260454,9.64357352260454,10.0475877198952,10.1021510795948
"330320",2025,"vsr",40,155500,"Estimativa da população residente, 1º de julho de 2025",155544,25.7234726688103,25.7161960602788,25.4428161491967,26.7004352163055
"330330",2022,"influenza",11,481749,"Censo 2022, população residente (data de referência 01/08/2022)",516720,2.2833467220482,2.12881250967642,2.28665181153924,2.45140221027324
"330330",2023,"influenza",43,498435,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",516720,8.62700251788097,8.3217216287351,8.3414536515085,8.71128713255762
"330330",2024,"influenza",50,516720,"Estimativa da população residente, 1º de julho de 2024",516720,9.67642049852918,9.67642049852918,9.6957698692502,10.0479286878374
"330330",2025,"influenza",126,516787,"Estimativa da população residente, 1º de julho de 2025",516720,24.3814182632303,24.3845796562935,24.2117769253464,24.2191187809323
"330330",2022,"sarscov2",1130,481749,"Censo 2022, população residente (data de referência 01/08/2022)",516720,234.56198144677,218.68710326676,233.812503721937,191.360804753133
"330330",2023,"sarscov2",271,498435,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",516720,54.3701786592033,52.4461991020282,54.0482224413825,48.1809661392915
"330330",2024,"sarscov2",107,516720,"Estimativa da população residente, 1º de julho de 2024",516720,20.7075398668525,20.7075398668525,20.5006538399081,18.2393134417546
"330330",2025,"sarscov2",45,516787,"Estimativa da população residente, 1º de julho de 2025",516720,8.70764937972511,8.70877844867627,8.49341167851507,7.38560516674768
"330330",2022,"vsr",99,481749,"Censo 2022, população residente (data de referência 01/08/2022)",516720,20.5501204984338,19.1593125870878,19.8132580275619,25.6803329116896
"330330",2023,"vsr",86,498435,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",516720,17.2540050357619,16.6434432574702,16.9025826955003,20.4318205589975
"330330",2024,"vsr",116,516720,"Estimativa da população residente, 1º de julho de 2024",516720,22.4492955565877,22.4492955565877,21.7707887588422,28.0081929548929
"330330",2025,"vsr",184,516787,"Estimativa da população residente, 1º de julho de 2025",516720,35.6046107970982,35.6092274345874,35.2694763899366,43.6992478384806
"330340",2022,"influenza",35,189939,"Censo 2022, população residente (data de referência 01/08/2022)",203328,18.4269686583587,17.2135662574756,17.242475399946,18.3349276857001
"330340",2023,"influenza",38,196327,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",203328,19.3554630794542,18.6890147938307,17.1466714599863,18.7869007482829
"330340",2024,"influenza",53,203328,"Estimativa da população residente, 1º de julho de 2024",203328,26.0662574756059,26.0662574756059,24.0052733856962,25.3857153272742
"330340",2025,"influenza",110,203417,"Estimativa da população residente, 1º de julho de 2025",203328,54.0761096663504,54.0997796663519,52.1791503481507,51.7016158713266
"330340",2022,"sarscov2",718,189939,"Censo 2022, população residente (data de referência 01/08/2022)",203328,378.016099905759,353.124016367642,374.065236734847,346.176378865439
"330340",2023,"sarscov2",272,196327,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",203328,138.544367305567,133.774000629525,135.477927431363,125.703627640638
"330340",2024,"sarscov2",117,203328,"Estimativa da população residente, 1º de julho de 2024",203328,57.542492917847,57.542492917847,54.5545187655864,52.9620019440623
"330340",2025,"sarscov2",36,203417,"Estimativa da população residente, 1º de julho de 2025",203328,17.6976358908056,17.7053824362606,15.4172627202633,16.1901690427933
"330340",2022,"vsr",1,189939,"Censo 2022, população residente (data de referência 01/08/2022)",203328,0.52648481881025,0.491816178785017,1.40308663523581,0.584099445393675
"330340",2023,"vsr",8,196327,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",203328,4.07483433251667,3.93452943028014,4.18187716094028,4.5637779195104
"330340",2024,"vsr",32,203328,"Estimativa da população residente, 1º de julho de 2024",203328,15.7381177211206,15.7381177211206,15.1603813260182,17.6206161345001
"330340",2025,"vsr",8,203417,"Estimativa da população residente, 1º de julho de 2025",203328,3.93280797573457,3.93452943028014,5.04055094079133,4.37504959028751
"330350",2022,"influenza",8,785867,"Censo 2022, população residente (data de referência 01/08/2022)",843046,1.01798395911776,0.948939915496901,1.04396587543743,1.13532382136265
"330350",2023,"influenza",15,813150,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",843046,1.84467810367091,1.77926234155669,1.9304891005136,1.77648219063535
"330350",2024,"influenza",49,843046,"Estimativa da população residente, 1º de julho de 2024",843046,5.81225698241852,5.81225698241852,5.95708693023759,5.59055817356604
"330350",2025,"influenza",62,843220,"Estimativa da população residente, 1º de julho de 2025",843046,7.35276677498162,7.35428434510098,7.46061848073578,7.34841872966042
"330350",2022,"sarscov2",384,785867,"Censo 2022, população residente (data de referência 01/08/2022)",843046,48.8632300376527,45.5491159438512,49.0564569558811,56.5460703228784
"330350",2023,"sarscov2",68,813150,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",843046,8.36254073664146,8.06598928172365,8.46913521476224,9.6399479297442
"330350",2024,"sarscov2",37,843046,"Estimativa da população residente, 1º de julho de 2024",843046,4.38884710917316,4.38884710917316,4.54036332668799,4.90246631174124
"330350",2025,"sarscov2",41,843220,"Estimativa da população residente, 1º de julho de 2025",843046,4.86231351248784,4.86331706692162,4.94561369068777,5.39015851512724
"330350",2022,"vsr",20,785867,"Censo 2022, população residente (data de referência 01/08/2022)",843046,2.54495989779441,2.37234978874225,2.70973210175825,2.31086554890848
"330350",2023,"vsr",17,813150,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",843046,2.09063518416036,2.01649732043091,2.15492192311266,1.93386441253291
"330350",2024,"vsr",72,843046,"Estimativa da população residente, 1º de julho de 2024",843046,8.5404592394721,8.5404592394721,8.67252336289756,7.77698336533186
"330350",2025,"vsr",130,843220,"Estimativa da população residente, 1º de julho de 2025",843046,15.4170916249615,15.4202736268246,15.5204696510176,14.1501258080057
"330360",2022,"influenza",5,41375,"Censo 2022, população residente (data de referência 01/08/2022)",43656,12.0845921450151,11.4531794026022,9.48674722953539,12.3370591135962
"330360",2023,"influenza",0,42463,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",43656,0,0,1.76903946609205,0
"330360",2024,"influenza",1,43656,"Estimativa da população residente, 1º de julho de 2024",43656,2.29063588052043,2.29063588052043,5.44154704503757,2.31899895696085
"330360",2025,"influenza",2,43627,"Estimativa da população residente, 1º de julho de 2025",43656,4.58431705136727,4.58127176104087,6.82436996195508,4.79137508615114
"330360",2022,"sarscov2",23,41375,"Censo 2022, população residente (data de referência 01/08/2022)",43656,55.5891238670695,52.6846252519699,58.6176968392612,55.7707960014524
"330360",2023,"sarscov2",3,42463,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",43656,7.06497421284412,6.8719076415613,9.03407500474556,7.42838347326809
"330360",2024,"sarscov2",5,43656,"Estimativa da população residente, 1º de julho de 2024",43656,11.4531794026022,11.4531794026022,11.9005550283989,11.8917782640074
"330360",2025,"sarscov2",1,43627,"Estimativa da população residente, 1º de julho de 2025",43656,2.29215852568364,2.29063588052043,4.46457254954606,2.40565697512937
"330360",2022,"vsr",2,41375,"Censo 2022, população residente (data de referência 01/08/2022)",43656,4.83383685800604,4.58127176104087,5.82840128074224,4.87984232887055
"330360",2023,"vsr",0,42463,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",43656,0,0,1.4772022845232,0
"330360",2024,"vsr",0,43656,"Estimativa da população residente, 1º de julho de 2024",43656,0,0,5.28603070972768,0
"330360",2025,"vsr",3,43627,"Estimativa da população residente, 1º de julho de 2025",43656,6.87647557705091,6.8719076415613,10.4168274386004,7.1870626292267
"330370",2022,"influenza",0,42063,"Censo 2022, população residente (data de referência 01/08/2022)",44467,0,0,0.63332145456257,0
"330370",2023,"influenza",2,43210,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",44467,4.62855820411942,4.49771740841523,4.37313331578686,4.39945822834555
"330370",2024,"influenza",1,44467,"Estimativa da população residente, 1º de julho de 2024",44467,2.24885870420761,2.24885870420761,5.38227176791249,2.04767363210896
"330370",2025,"influenza",3,44479,"Estimativa da população residente, 1º de julho de 2025",44467,6.74475595224713,6.74657611262284,8.53243812030308,6.63385119754571
"330370",2022,"sarscov2",88,42063,"Censo 2022, população residente (data de referência 01/08/2022)",44467,209.209994532012,197.89956597027,202.68088241936,199.743342436538
"330370",2023,"sarscov2",2,43210,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",44467,4.62855820411942,4.49771740841523,6.83907156574123,4.30784134029711
"330370",2024,"sarscov2",1,44467,"Estimativa da população residente, 1º de julho de 2024",44467,2.24885870420761,2.24885870420761,4.97706334468164,2.13754683300888
"330370",2025,"sarscov2",1,44479,"Estimativa da população residente, 1º de julho de 2025",44467,2.24825198408238,2.24885870420761,4.42473536656166,2.22475231598389
"330370",2022,"vsr",0,42063,"Censo 2022, população residente (data de referência 01/08/2022)",44467,0,0,2.9300735007391,0
"330370",2023,"vsr",0,43210,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",44467,0,0,1.45838196018305,0
"330370",2024,"vsr",0,44467,"Estimativa da população residente, 1º de julho de 2024",44467,0,0,5.23226468015489,0
"330370",2025,"vsr",0,44479,"Estimativa da população residente, 1º de julho de 2025",44467,0,0,5.06023588233773,0
"330380",2022,"influenza",0,45243,"Censo 2022, população residente (data de referência 01/08/2022)",47614,0,0,0.599973584439786,0
"330380",2023,"influenza",0,46374,"interpolação linear (peso 0.4771) entre 2022-08-01 e 2024-07-01",47614,0,0,1.68196637773711,0
"330380",2024,"influenza",2,47614,"Estimativa da população residente, 1º de julho de 2024",47614,4.2004452471962,4.2004452471962,6.45268792991356,5.04102981447573
"330380",2025,"influenza",2,47668,"Estimativa da população residente, 1º de julho de 2025",47614,4.19568683393472,4.2004452471962,6.35159457610998,4.4039364209216
